employee_id,jmeno,prijmeni,email,oddeleni,pozice,datum_nastupu,plat,hodnoceni_vykonu,vzdelani,mesto,vek,pohlavi,typ_uvazku,telefon
560,Pavel,Vaněk,pavel.vanek@datacorp.cz,HR,HR Manager,2022-10-01,59500.0,3,VŠ Mgr.,Praha,27,M,Plný,701609413
351,Marie,Fialová,marie.fialova@datacorp.cz,Obchod,Obchodní zástupce,2023-10-07,41000.0,4,VŠ Bc.,Praha,26,Ž,Plný,+420 686 666 958
1001,Klára,Kučerová,klara.kucerova@datacorp.cz,Podpora,Zákaznická podpora,2022-12-15,47000.0,5,SŠ,Praha,31,Ž,Plný,+420 741 890 521
418,Nikola,Kolářová,nikola.kolarova@datacorp.cz,Obchod,Obchodní zástupce,2023-09-22,59500.0,3,VŠ Mgr.,Liberec,39,Ž,Plný,641509801
134,Marie,Němcová,marie.nemcova@datacorp.cz,Vývoj,QA Engineer,2022-08-26,71000.0,3,VŠ Mgr.,České Budějovice,29,Ž,Plný,+420 621 833 285
816,Matěj,Novák,matej.novak@datacorp.cz,Podpora,Technická podpora,28.10.2023,34500.0,4,SŠ,České Budějovice,28,M,Plný,+420 781 320 374
315,David,Holub,david.holub@datacorp.cz,Marketing,Content Manager,2021-07-03,61500.0,3,VŠ Mgr.,Pardubice,22,M,DPP,636 388 830
624,Pavel,Pospíšil,pavel.pospisil@datacorp.cz,HR,Recruiter,2021-01-03,49500.0,3,VŠ Bc.,Brno,31,M,Plný,692 507 994
553,Martin,Novotný,martin.novotny@datacorp.cz,HR,HR Manager,2024-02-10,58000.0,4,SŠ,Liberec,26,M,Plný,+420 613 131 454
0,Marek,Král,marek.kral@datacorp.cz,Vývoj,DevOps Engineer,2019-12-03,57500.0,4,SŠ,Hradec Králové,36,M,Plný,+420 767 505 550
320,Monika,Zemanová,monika.zemanova@datacorp.cz,Marketing,Content Manager,2022-08-03,62500.0,4,VŠ Mgr.,Zlín,36,Ž,Plný,+420 649 349 755
726,Ondřej,Kolář,ondrej.kolar@datacorp.cz,Finance,Auditor,2019-03-28,75000.0,5,VŠ PhD.,Pardubice,26,M,Plný,+420 714 701 775
561,Radek,Fiala,radek.fiala@datacorp.cz,HR,HR Specialist,2022-07-07,60000.0,3,VŠ Mgr.,Olomouc,23,M,Částečný,655146380
814,Marie,Blažková,marie.blazkova@datacorp.cz,Podpora,Technická podpora,2023-05-31,30000.0,4,SŠ,České Budějovice,32,Ž,Plný,+420 676 488 198
603,Josef,Beneš,josef.benes@datacorp.cz,HR,HR Specialist,2025-04-26,50500.0,4,VŠ PhD.,Liberec,26,M,DPP,778906753
491,Hana,Vaňková,hana.vankova@datacorp.cz,Obchod,Obchodní zástupce,2022-01-21,57500.0,4,SŠ,Praha,31,Ž,DPP,+420 625 637 709
383,Marek,Novotný,marek.novotny@datacorp.cz,Obchod,Business Development,2023-02-28,74500.0,4,SŠ,Praha,30,M,Částečný,+420 664 160 887
175,Michal,Černý,michal.cerny@datacorp.cz,Vývoj,QA Engineer,2024-12-20,82500.0,2,VŠ Mgr.,Praha,24,M,Plný,+420 730 417 896
126,Dominik,Štěpánek,dominik.stepanek@datacorp.cz,Vývoj,Software Developer,2019-01-21,68500.0,3,VŠ Bc.,Plzeň,32,M,Částečný,652583694
595,Tomáš,Pospíšil,tomas.pospisil@datacorp.cz,HR,HR Specialist,2023-02-08,33000.0,2,SŠ,Plzeň,29,M,Plný,+420 622 722 267
433,Karel,Doležal,karel.dolezal@datacorp.cz,Obchod,Obchodní zástupce,24.11.2021,31500.0,4,VŠ Mgr.,Brno,38,M,Částečný,+420 774 391 158
566,Martina,Černá,martina.cerna@datacorp.cz,HR,Payroll Specialist,2024-02-03,50500.0,3,VŠ Mgr.,Pardubice,24,Ž,Plný,604 308 455
925,Veronika,Němcová,veronika.nemcova@datacorp.cz,Podpora,Technická podpora,2022-05-08,37000.0,4,SŠ,Liberec,31,Ž,Plný,+420 764 663 663
91,Anna,Marková,anna.markova@datacorp.cz,Vývoj,DevOps Engineer,2022-03-03,55000.0,5,SŠ,Praha,33,Ž,Částečný,+420 755 776 322
963,Ondřej,Kolář,ondrej.kolar@datacorp.cz,Podpora,Help Desk Specialist,09.03.2025,38000.0,2,SŠ,Praha,29,M,Plný,688555311
184,Markéta,Svobodová,marketa.svobodova@datacorp.cz,Vývoj,QA Engineer,2023-11-14,83000.0,3,VŠ Mgr.,Liberec,33,Ž,Plný,+420 683 742 716
277,Alena,Novotná,alena.novotna@datacorp.cz,Marketing,Brand Manager,2022-05-31,66000.0,3,VŠ Bc.,Praha,31,Ž,Plný,+420 765 130 761
917,Lenka,Kučerová,lenka.kucerova@datacorp.cz,Podpora,Help Desk Specialist,2023-10-11,38500.0,3,VŠ Mgr.,Zlín,40,Ž,Plný,+420 797 957 139
69,Martina,Křížová,martina.krizova@datacorp.cz,Vývoj,Software Developer,2020-09-27,65500.0,3,SŠ,Hradec Králové,24,Ž,Plný,741 843 385
294,Vojtěch,Zeman,vojtech.zeman@datacorp.cz,Mktg,Content Manager,2021-02-10,48000.0,4,VŠ Mgr.,Praha,32,M,Plný,+420 615 318 505
132,Michal,Růžička,michal.ruzicka@datacorp.cz,Vývoj,Software Developer,2024-04-09,80000.0,3,VŠ Bc.,České Budějovice,22,M,Částečný,746345606
304,Ondřej,Horák,ondrej.horak@datacorp.cz,Marketing,SEO Specialist,2020-07-13,53500.0,4,VŠ Bc.,Liberec,29,M,Plný,+420 752 269 142
437,Vojtěch,Veselý,vojtech.vesely@datacorp.cz,Obchod,Sales Manager,2024-04-14,46000.0,3,VŠ PhD.,Praha,22,M,Plný,+420 734 743 300
331,Veronika,Vaňková,veronika.vankova@datacorp.cz,marketing,Brand Manager,2022-05-05,65000.0,4,VŠ Mgr.,Praha,35,Ž,Plný,+420 771 113 181
145,Kateřina,Nováková,katerina.novakova@datacorp.cz,Vývoj,Data Engineer,2020-05-10,76500.0,4,VŠ PhD.,Hradec Králové,43,Ž,Plný,+420 727 244 289
436,Pavel,Fiala,pavel.fiala@datacorp.cz,Obchod,Obchodní zástupce,25.05.2024,57500.0,4,VŠ Mgr.,Praha,26,M,Plný,719820690
597,Vojtěch,Malý,vojtech.maly@datacorp.cz,HR,Recruiter,16.03.2023,60000.0,4,VŠ Mgr.,Brno,28,M,Plný,+420 617 624 903
892,Karel,Dvořák,karel.dvorak@datacorp.cz,Podpora,Help Desk Specialist,2023-10-22,35000.0,3,VŠ Bc.,Praha,27,M,Plný,+420 792 368 195
136,Markéta,Pokorná,marketa.pokorna@datacorp.cz,Vývoj,Software Developer,2025-04-26,87500.0,3,VŠ Mgr.,Pardubice,22,Ž,DPP,+420 694 652 496
473,Tomáš,Růžička,tomas.ruzicka@datacorp.cz,Obchod,Business Development,2020-05-23,82000.0,4,VŠ Mgr.,Ostrava,29,M,Plný,+420 799 632 637
166,Martin,Novák,martin.novak@datacorp.cz,Vývoj,Data Engineer,2020-02-06,88500.0,4,VŠ Mgr.,Liberec,29,M,Plný,+420 604 863 192
28,Lenka,Fialová,lenka.fialova@datacorp.cz,Vývoj,Software Developer,2017-12-07,88000.0,4,VŠ PhD.,České Budějovice,36,Ž,Plný,+420 719 725 552
577,David,Malý,david.maly@datacorp.cz,HR,HR Specialist,2025-01-29,47500.0,2,VŠ Mgr.,Plzeň,30,M,Plný,+420 789 351 364
196,Klára,Čechová,klara.cechova@datacorp.cz,Vývoj,Data Engineer,2024-11-24,60000.0,5,VŠ Bc.,Plzeň,27,Ž,Plný,+420 767 154 521
1012,Alena,Vaňková,alena.vankova@datacorp.cz,Podpora,Help Desk Specialist,2023-06-14,34500.0,4,SŠ,Praha,25,Ž,Plný,660151358
655,Jakub,Dvořák,jakub.dvorak@datacorp.cz,Finance,Controller,2018-09-22,57000.0,4,VŠ Mgr.,Zlín,29,M,Plný,+420 661 639 999
171,Radek,Beneš,radek.benes@datacorp.cz,Vývoj,Software Developer,2021-02-15,87000.0,4,VŠ PhD.,Praha,29,M,Plný,+420 769 944 653
502,Monika,Horáková,monika.horakova@datacorp.cz,Obchod,Sales Manager,03.05.2024,57000.0,3,SŠ,Brno,34,Ž,Plný,764 850 156
141,Kristýna,Nováková,kristyna.novakova@datacorp.cz,Vývoj,Tech Lead,2024-08-04,75000.0,2,VŠ Mgr.,Hradec Králové,27,Ž,Plný,+420 642 614 614
176,David,Černý,david.cerny@datacorp.cz,Vývoj,QA Engineer,2021-11-22,73000.0,3,SŠ,Ostrava,27,M,Plný,+420 708 569 341
6,Kristýna,Veselá,kristyna.vesela@datacorp.cz,Vývoj,Tech Lead,2021-10-20,82500.0,4,VŠ Mgr.,Olomouc,25,Ž,Plný,+420 701 805 996
794,Markéta,Malá,marketa.mala@datacorp.cz,Podpora,Technická podpora,2023-02-13,48000.0,1,VŠ Mgr.,Praha,29,Ž,Částečný,+420 685 209 852
838,Jakub,Holub,jakub.holub@datacorp.cz,Podpora,Support Team Lead,2022-09-30,38500.0,4,SŠ,Pardubice,25,M,DPP,+420 672 748 592
73,Josef,Procházka,josef.prochazka@datacorp.cz,Vývoj,Tech Lead,2020-12-26,74000.0,3,VŠ Mgr.,České Budějovice,30,M,Plný,777 244 714
845,David,Král,david.kral@datacorp.cz,Podpora,Help Desk Specialist,2023-01-23,36000.0,3,SŠ,Plzeň,22,M,Plný,+420 791 927 316
733,Petra,Svobodová,petra.svobodova@datacorp.cz,Finance,Auditor,2022-08-01,57000.0,2,VŠ Mgr.,Ostrava,32,Ž,Plný,+420 605 589 938
241,David,Blažek,david.blazek@datacorp.cz,Marketing,Marketingový specialista,2021-11-14,58500.0,6,VŠ Mgr.,Praha,36,M,Plný,+420 752 526 804
146,Daniel,Kopecký,daniel.kopecky@datacorp.cz,Vývoj,Software Developer,2025-04-26,78000.0,2,SŠ,Liberec,33,M,Plný,+420 720 215 209
813,Markéta,Benešová,marketa.benesova@datacorp.cz,Podpora,Help Desk Specialist,2023-03-19,35000.0,2,SŠ,Praha,30,Ž,DPP,+420 749 502 376
237,David,Procházka,david.prochazka@datacorp.cz,Marketing,Brand Manager,2022-07-03,62500.0,3,VŠ PhD.,Zlín,29,M,Plný,+420 774 705 579
223,Jan,Malý,jan.maly@datacorp.cz,Marketing,SEO Specialist,2022-02-03,49000.0,4,SŠ,Praha,30,M,Plný,+420 687 847 324
489,Veronika,Svobodová ,veronika.svobodova@datacorp.cz,Obchod,Business Development,2024-11-16,48500.0,2,VŠ Bc.,Brno,29,Ž,Plný,+420 670 306 695
514,Adam,Hájek,adam.hajek@datacorp.cz,Obchod,Sales Manager,25.09.2020,62000.0,2,VŠ Mgr.,Pardubice,40,M,Plný,+420 702 167 278
133,Tomáš,Kříž,tomas.kriz@datacorp.cz,Vývoj,Software Developer,2018-01-04,88500.0,5,VŠ Mgr.,Hradec Králové,36,M,Plný,+420 635 808 530
882,Monika,Doležalová,monika.dolezalova@datacorp.cz,Podpora,Technická podpora,2024-03-28,35000.0,3,VŠ Mgr.,Praha,22,Ž,Plný,+420 689 317 513
751,Vojtěch,Hájek,vojtech.hajek@datacorp.cz,Finance,Finanční analytik,2019-01-25,69000.0,4,VŠ Bc.,Liberec,30,M,Plný,+420 747 970 541
188,Anna,Urbanová,anna.urbanova@datacorp.cz,Vývoj,Software Developer,2019-11-08,98500.0,4,VŠ PhD.,Praha,36,Ž,Plný,+420 626 130 701
41,Ondřej,Černý,ondrej.cerny@datacorp.cz,Vývoj,Software Developer,2021-04-13,81500.0,4,VŠ Mgr.,Zlín,31,M,Plný,+420 682 856 295
628,Vojtěch,Novotný,vojtech.novotny@datacorp.cz,Finance,Controller,2022-01-06,46000.0,3,VŠ Mgr.,České Budějovice,29,M,Plný,+420 679 362 959
109,Eva,Marková,eva.markova@datacorp.cz,Vývoj,QA Engineer,2019-08-25,51500.0,3,VŠ PhD.,Praha,30,Ž,Plný,+420 623 466 209
605,Veronika,Čermáková,veronika.cermakova@datacorp.cz,HR,HR Manager,2023-01-07,51500.0,2,VŠ Bc.,Praha,28,Ž,Plný,+420 666 295 848
56,Ondřej,Novák,ondrej.novak@datacorp.cz,Vývoj,DevOps Engineer,2020-11-18,65500.0,3,SŠ,Olomouc,29,M,Plný,683 867 571
980,Klára,Kolářová,klara.kolarova@datacorp.cz,Podpora,Support Team Lead,2023-01-26,46000.0,3,VŠ Bc.,Brno,31,Ž,DPP,+420 652 869 577
455,Jana,Fialová,jana.fialova@datacorp.cz,Obchod,Sales Manager,2020-08-21,69500.0,3,VŠ PhD.,Liberec,28,Ž,Plný,+420 729 551 429
578,Simona,Novotná,simona.novotna@datacorp.cz,HR,Payroll Specialist,2023-03-23,53000.0,3,VŠ Mgr.,Olomouc,30,Ž,Plný,+420 645 524 417
882,Monika,Doležalová,monika.dolezalova@datacorp.cz,Podpora,Technická podpora,2027-06-15,35000.0,3,VŠ Mgr.,Praha,22,Ž,Plný,+420 689 317 513
24,Alena,Marková,alena.markova@datacorp.cz,Vývoj,DevOps Engineer,2021-04-25,83000.0,5,VŠ PhD.,Plzeň,31,Ž,Plný,+420 656 144 106
430,Barbora,Fialová,barbora.fialova@datacorp.cz,Obchod,Obchodní zástupce,16.09.2018,65500.0,4,VŠ Mgr.,Brno,31,Ž,Plný,+420 677 638 234
459, Lucie ,Pokorná,lucie.pokorna@datacorp.cz,Obchod,Business Development,2023-01-26,81500.0,3,SŠ,Ostrava,29,Ž,Plný,+420 628 966 785
545,Tereza,Štěpánková,tereza.stepankova@datacorp.cz,HR,Recruiter,2021-11-25,54000.0,3,VŠ Mgr.,Hradec Králové,36,Ž,Plný,+420 737 278 179
636, Petra,Fialová,petra.fialova@datacorp.cz,Finance,Auditor,2018-05-05,73000.0,5,VŠ Mgr.,Liberec,34,Ž,Plný,+420 702 947 692
916, Jakub,Pospíšil,jakub.pospisil@datacorp.cz,Podpora,Zákaznická podpora,2023-06-28,31500.0,3,SŠ,České Budějovice,22,M,Plný,+420 677 727 600
950,Michal,Hájek,michal.hajek@datacorp.cz,Podpora,Technická podpora,26.03.2024,35500.0,3,SŠ,České Budějovice,29,M,Plný,636622982
343,Lucie,Zemanová,lucie.zemanova@datacorp.cz,Obchod,Business Development,2021-03-31,84500.0,3,SŠ,Praha,23,Ž,DPP,
51,Lucie,Zemanová,lucie.zemanova@datacorp.cz,Vývoj,Data Engineer,2020-04-28,83500.0,3,VŠ Mgr.,Plzeň,32,Ž,DPP,+420 726 822 658
389,Marie,Zemanová,marie.zemanova@datacorp.cz,Obchod,Obchodní zástupce,2021-10-14,82000.0,3,VŠ Mgr.,Liberec,32,Ž,Plný,+420 654 914 635
895,Monika,Kolářová,monika.kolarova@datacorp.cz,Podpora,Help Desk Specialist,2025-04-22,38500.0,3,SŠ,Praha,27,Ž,DPP,+420 752 793 479
944,Lucie,Blažková,lucie.blazkova@datacorp.cz,Podpora,Technická podpora,2023-05-05,42500.0,3,SŠ,Hradec Králové,29,Ž,Plný,+420 709 748 728
666,David,Kolář,david.kolar@datacorp.cz,Finance,Finanční analytik,2021-08-23,63500.0,3,VŠ Mgr.,Praha,25,M,Plný,622 384 895
267,Petra,Hájková,petra.hajkova@datacorp.cz,Marketing,Content Manager,2019-06-30,56500.0,3,VŠ Bc.,Brno,27,Ž,Plný,650 234 986
551,Tomáš,Procházka,tomas.prochazka@datacorp.cz,HR,HR Specialist,2020-11-23,63500.0,3,VŠ PhD.,Praha,35,M,Plný,+420 662 421 365
730,Alena,Jelínková,alena.jelinkova@datacorp.cz,Finance,Účetní,2015-12-18,67500.0,4,VŠ Mgr.,Plzeň,33,Ž,Plný,+420 726 250 230
701,Tereza,Dvořáková,tereza.dvorakova@datacorp.cz,Finance,Controller,2022-04-19,71000.0,3,VŠ Mgr.,Pardubice,30,Ž,Částečný,657 972 689
947,Ondřej,Veselý,ondrej.vesely@datacorp.cz,Podpora,Technická podpora,2021-08-16,35000.0,4,SŠ,Praha,33,M,Plný,775 363 167
531,Pavel,Černý,pavel.cerny@datacorp.cz,HR,HR Specialist,2022-07-05,69000.0,4,VŠ Mgr.,Praha,33,M,Plný,+420 609 510 333
542,Martina,Urbanová,martina.urbanova@datacorp.cz,HR,HR Specialist,2020-01-01,58000.0,5,VŠ Mgr.,České Budějovice,33,Ž,Plný,+420 783 789 824
18,Lucie,Horáková,lucie.horakova@datacorp.cz,Vývoj,DevOps Engineer,2021-03-28,70500.0,3,VŠ Bc.,Liberec,33,Ž,Plný,+420 772 823 122
735,Kateřina,Navrátilová,katerina.navratilova@datacorp.cz,Finance,Finanční analytik,2023-01-07,75500.0,4,VŠ Mgr.,Olomouc,32,Ž,Plný,+420 710 848 289
611,Martin,Blažek,martin.blazek@datacorp.cz,HR,HR Manager,2021-05-17,52500.0,4,VŠ Bc.,Pardubice,30,M,Plný,+420 609 977 730
821,Ondřej,Růžička,ondrej.ruzicka@datacorp.cz,Podpora,Technická podpora,2022-08-06,44500.0,3,SŠ,Brno,22,M,Plný,+420 787 464 194
749,Dominik,Jelínek,dominik.jelinek@datacorp.cz,Finance,Finanční analytik,2021-04-21,75500.0,3,VŠ Mgr.,Praha,37,M,Plný,+420 771 799 814
372,Eva,Konečná,eva.konecna@datacorp.cz,Obchod,Sales Manager,2023-04-27,72500.0,4,SŠ,Pardubice,36,Ž,Plný,+420 750 712 155
84,Filip,Fiala,filip.fiala@datacorp.cz,Vývoj,Data Engineer,2021-11-19,75500.0,4,VŠ Bc.,Zlín,30,M,Plný,674 598 963
61,Simona,Novotná,simona.novotna@datacorp.cz,Vývoj,Tech Lead,2020-08-23,96500.0,3,VŠ Mgr.,Praha,31,Ž,Částečný,+420 762 340 808
450,Karel,Konečný,karel.konecny@datacorp.cz,Obchod,Business Development,2023-03-15,38000.0,2,SŠ,Praha,31,M,Plný,+420 715 558 717
275,Michal,Procházka,michal.prochazka@datacorp.cz,Marketing,Marketingový specialista,2023-02-27,52500.0,4,VŠ Bc.,Hradec Králové,30,M,Plný,+420 666 156 271
288,Martin,Svoboda,martin.svoboda@datacorp.cz,marketing,Marketingový specialista,2024-06-20,43500.0,2,SŠ,Praha,24,M,Plný,+420 795 787 410
365,Filip,Konečný,filip.konecny@datacorp.cz,Obchod,Account Manager,2023-07-08,66500.0,3,VŠ PhD.,Zlín,25,M,Plný,+420 608 566 825
359,Ondřej,Äech,ondrej.cech@datacorp.cz,Obchod,Obchodní zástupce,2020-02-25,75000.0,5,VŠ Bc.,Brno,29,M,DPP,+420 623 455 481
470,Anna,Pospíšilová,anna.pospisilova@datacorp.cz,Obchod,Account Manager,2022-05-05,53000.0,4,SŠ,Olomouc,24,Ž,Plný,+420 653 846 312
281,David,Kříž,david.kriz@datacorp.cz,Marketing,Marketingový specialista,2022-01-25,62000.0,4,VŠ Mgr.,Brno,35,M,Plný,+420 639 320 598
12,Ondřej,Růžička,ondrej.ruzicka@datacorp.cz,Vývoj,Tech Lead,2020-10-17,90500.0,3,VŠ Mgr.,Ostrava,34,M,Plný,+420 790 398 590
185,Kristýna,Fialová,tomas.novak@datacorp.cz,Vývoj,Software Developer,2020-08-29,83500.0,4,VŠ Bc.,Praha,30,Ž,Plný,785 332 135
373,Markéta,Veselá,marketa.vesela@datacorp.cz,Obchod,Obchodní zástupce,2023-05-17,64500.0,3,VŠ Bc.,Praha,26,Ž,Plný,667164272
974,Michal,Marek,michal.marek@datacorp.cz,Podpora,Zákaznická podpora,2023-12-16,46000.0,3,VŠ Mgr.,Plzeň,22,M,Plný,+420 788 463 464
633,Michal,Novák,michal.novak@datacorp.cz,Finance,Finanční analytik,2020-11-07,59000.0,4,VŠ Mgr.,Praha,34,M,DPP,796930628
226,Lenka,Svobodová,lenka.svobodova@datacorp.cz,Marketing,Content Manager,2019-11-11,61000.0,4,VŠ PhD.,Hradec Králové,33,Ž,Plný,+420 631 657 335
588,Tomáš,Holub,tomas.holub@datacorp.cz,HR,Recruiter,2021-02-12,69000.0,5,VŠ Mgr.,Praha,33,M,Plný,+420 664 532 491
718,Eva,Jelínková,eva.jelinkova@datacorp.cz,Finance,Finanční analytik,2019-06-07,75000.0,4,VŠ Mgr.,Praha,33,Ž,Plný,
681,Pavel,Jelínek,pavel.jelinek@datacorp.cz,Finance,Auditor,2017-12-11,72000.0,5,SŠ,České Budějovice,32,M,Plný,+420 685 276 610
725,Dominik,Černý,dominik.cerny@datacorp.cz,Finance,Finanční analytik,2021-11-27,79500.0,4,VŠ Mgr.,Brno,26,M,Plný,627 240 246
599,Petr,Beneš,petr.benes@datacorp.cz,HR,HR Manager,2020-10-06,64500.0,4,VŠ Mgr.,Liberec,29,M,Plný,639599557
626,Lukáš,Čermák,lukas.cermak@datacorp.cz,Finance,Controller,2022-08-09,53500.0,5,VŠ Mgr.,Praha,28,M,Plný,+420 646 853 405
179,Daniel,Malý ,daniel.maly@datacorp.cz,Vývoj,QA Engineer,2020-10-24,85000.0,3,VŠ PhD.,Zlín,31,M,Plný,+420 709 814 402
692,Kateřina,Němcová,katerina.nemcova@datacorp.cz,Finance,Finanční analytik,07.09.2024,63500.0,4,VŠ Mgr.,Liberec,22,Ž,Plný,
645,Lukáš,Fiala,lukas.fiala@datacorp.cz,Finance,Controller,2022-07-10,69000.0,3,VŠ Mgr.,Praha,26,M,Plný,744656389
887,Marie,Hájková,marie.hajkova@datacorp.cz,Podpora,Zákaznická podpora,2024-07-25,27000.0,3,SŠ,Praha,30,Ž,Plný,+420 669 941 915
464,Lukáš,Doležal,lukas.dolezal@datacorp.cz,Obchod,Business Development,2021-01-28,55000.0,5,VŠ Bc.,Pardubice,30,M,Částečný,628 541 526
534,Tereza,Pospíšilová,tereza.pospisilova@datacorp.cz,HR,HR Specialist,2022-08-26,55000.0,4,VŠ Mgr.,Praha,31,Ž,Plný,630846399
399,Martin,Černý,martin.cerny@datacorp.cz,Obchod,Account Manager,2022-11-17,74500.0,3,VŠ Mgr.,Olomouc,30,M,Plný,686655786
164,Jakub,Pokorný,jakub.pokorny@datacorp.cz,Vývoj,Software Developer,2019-09-13,94000.0,4,VŠ PhD.,Brno,38,M,Plný,+420 616 604 256
251,Tereza,Pospíšilová,jana.kralova@datacorp.cz,Marketing,SEO Specialist,2020-10-27,59500.0,3,VŠ Mgr.,Brno,33,Ž,Plný,+420 763 582 782
766,Tereza,Jelínková,tereza.jelinkova@datacorp.cz,Podpora,Technická podpora,2023-04-29,52500.0,3,VŠ Mgr.,Olomouc,29,Ž,Plný,+420 607 624 540
907,Pavel,Vaněk,pavel.vanek@datacorp.cz,Podpora,Help Desk Specialist,2025-04-03,32000.0,4,SŠ,Plzeň,25,M,Plný,684401741
337,Kateřina,Němcová,katerina.nemcova@datacorp.cz,Marketing,Marketingový specialista,2023-09-17,51000.0,3,SŠ,Hradec Králové,31,Ž,Částečný,
381,Matěj,Růžička,matej.ruzicka@datacorp.cz,Obchod,Account Manager,2020-12-12,57500.0,4,VŠ Bc.,Plzeň,39,M,Plný,+420 754 945 112
420,Radek,Růžička,radek.ruzicka@datacorp.cz,Obchod,Account Manager,2019-03-10,76000.0,3,VŠ PhD.,Hradec Králové,30,M,Plný,+420 701 708 345
74,Marie,Čechová,marie.cechova@datacorp.cz,Vývoj,Data Engineer,2022-05-20,,2,VŠ PhD.,České Budějovice,35,Ž,Částečný,+420 729 441 471
114,Adam,Němec,adam.nemec@datacorp.cz,Vývoj,Data Engineer,03.02.2023,96000.0,5,VŠ Mgr.,Brno,31,M,Částečný,+420 784 621 981
585,Marie,Čermáková,marie.cermakova@datacorp.cz,HR,Recruiter,2022-11-01,,4,VŠ Mgr.,Praha,32,Ž,Plný,+420 665 814 148
627,Alena,Doležalová,alena.dolezalova@datacorp.cz,Finance,Účetní,2023-08-14,60000.0,2,SŠ,Brno,27,Ž,Plný,+420 786 962 607
396,Nikola,Benešová,nikola.benesova@datacorp.cz,Obchod,Business Development,2022-12-25,64500.0,2,SŠ,Liberec,24,Ž,Plný,+420 742 317 458
105,Hana,Horáková,hana.horakova@datacorp.cz,Vývoj,DevOps Engineer,2023-05-23,80500.0,3,VŠ PhD.,Zlín,25,Ž,Plný,720657334
115,Jana,Holubová,jana.holubova@datacorp.cz,Vývoj,DevOps Engineer,2020-09-10,51500.0,4,VŠ Mgr.,Ostrava,30,Ž,Plný,+420 601 942 397
425,Filip,Holub,filip.holub@datacorp.cz,Obchod,Account Manager,2020-08-18,61000.0,3,SŠ,České Budějovice,31,M,Plný,+420 694 698 438
487,Ondřej,Svoboda,ondrej.svoboda@datacorp.cz,Obchod,Account Manager,20.10.2020,66500.0,2,SŠ,Ostrava,33,M,Plný,+420 768 853 412
465,Karel,Doležal,karel.dolezal@datacorp.cz,Obchod,Business Development,2018-12-29,,3,VŠ Mgr.,Plzeň,33,M,DPP,746 394 372
416,Lucie,Růžičková,lucie.ruzickova@datacorp.cz,Obchod,Business Development,2020-07-23,86000.0,5,VŠ PhD.,Brno,35,Ž,Plný,+420 718 411 233
93,Barbora,Pokorná,barbora.pokorna@datacorp.cz,Vývoj,DevOps Engineer,2019-05-01,87000.0,3,VŠ Mgr.,Olomouc,37,Ž,Plný,+420 775 426 499
946,Ondřej,Fiala,ondrej.fiala@datacorp.cz,Podpora,Zákaznická podpora,2022-05-23,51500.0,4,VŠ Mgr.,Liberec,31,M,Plný,626 597 993
90,Filip,Jelínek,filip.jelinek@datacorp.cz,Vývoj,Tech Lead,2020-09-18,90000.0,4,VŠ Mgr.,Brno,34,M,Plný,+420 692 496 332
341,Daniel,Malý,daniel.maly@datacorp.cz,Obchod,Sales Manager,2024-03-17,48500.0,3,SŠ,Zlín,29,M,Plný,+420 673 499 643
1014,Lukáš,Urban,lukas.urban@datacorp.cz,Podpora,Support Team Lead,2023-11-02,,3,VŠ Mgr.,Brno,23,M,Plný,+420 795 991 615
945,Dominik,Blažek,dominik.blazek@datacorp.cz,Podpora,Help Desk Specialist,2023-01-15,30500.0,3,SŠ,Praha,29,M,Plný,+420 702 752 396
957,Simona,Doležalová,simona.dolezalova@datacorp.cz,Podpora,Technická podpora,2023-12-19,49000.0,3,VŠ Mgr.,Ostrava,22,Ž,Plný,+420 719 333 993
772,Josef,Fiala,josef.fiala@datacorp.cz,Podpora,Support Team Lead,2024-03-10,54000.0,3,VŠ Mgr.,Ostrava,26,M,Plný,+420 633 296 273
960,Kateřina,Kolářová,katerina.kolarova@datacorp.cz,Podpora,Technická podpora,2027-06-15,,3,SŠ,Liberec,22,Ž,Plný,614 113 754
629,Jakub,Pokorný,jakub.pokorny@datacorp.cz,Finance,Finanční analytik,2018-02-27,87000.0,5,VŠ Mgr.,Olomouc,37,M,Plný,+420 796 480 123
95,Karel,Štěpánek,karel.stepanek@datacorp.cz,Vývoj,DevOps Engineer,14.03.2021,84000.0,4,VŠ Mgr.,Brno,40,M,Plný,+420 651 426 468
11,Lenka,Navrátilová,lenka.navratilova@datacorp.cz,Vývoj,Software Developer,2018-06-30,64500.0,4,VŠ Bc.,Ostrava,29,Ž,Plný,+420 669 365 120
402,Marek,Beneš,marek.benes@datacorp.cz,Obchod,Obchodní zástupce,2023-08-26,56000.0,3,VŠ PhD.,Praha,30,M,Plný,647 101 525
547,Kristýna,Růžičková,kristyna.ruzickova@datacorp.cz,HR,Payroll Specialist,2019-06-09,64500.0,3,VŠ Mgr.,Olomouc,32,Ž,Plný,615360931
43,Lukáš,Marek,lukas.marek@datacorp.cz,Vývoj,Tech Lead,2023-09-14,93000.0,3,VŠ Mgr.,Praha,28,M,Plný,784760568
42,Daniel,Marek,daniel.marek@datacorp.cz,Vývoj,Tech Lead,2022-05-03,68500.0,4,VŠ Mgr.,Olomouc,28,M,Plný,+420 717 687 654
334,Tereza, Navrátilová,tereza.navratilova@datacorp.cz,Marketing,Content Manager,2022-03-20,53000.0,4,VŠ PhD.,Ostrava,28,Ž,Plný,+420 723 170 828
