employee_id,jmeno,prijmeni,email,oddeleni,pozice,datum_nastupu,plat,hodnoceni_vykonu,vzdelani,mesto,vek,pohlavi,typ_uvazku,telefon
332,Jakub,Horák,jakub.horak@datacorp.cz,Marketing,Brand Manager,2022-05-25,52000,3,VŠ Bc.,Ostrava,31,M,Plný,+420 726 518 435
333,Petra,Němcová,petra.nemcova@datacorp.cz,Marketing,Content Manager,2021-08-18,74500,3,VŠ PhD.,Hradec Králové,33,Ž,Plný,+420 611 850 561
334,Tereza,Navrátilová,tereza.navratilova@datacorp.cz,Marketing,Content Manager,2022-03-20,53000,4,VŠ PhD.,Ostrava,28,Ž,Plný,+420 723 170 828
335,Josef,Navrátil,josef.navratil@datacorp.cz,Marketing,Marketingový specialista,2020-06-30,51000,3,VŠ Bc.,Praha,28,M,Plný,+420 792 933 414
336,Jan,Veselý,jan.vesely@datacorp.cz,Marketing,SEO Specialist,2021-08-21,55500,3,VŠ Bc.,Olomouc,29,M,Plný,+420 728 473 113
337,Kateřina,Němcová,katerina.nemcova@datacorp.cz,Marketing,Marketingový specialista,2023-09-17,51000,3,SŠ,Hradec Králové,31,Ž,Částečný,+420 725 330 818
338,Matěj,Černý,matej.cerny@datacorp.cz,Marketing,Marketingový specialista,2020-05-04,63000,3,VŠ Mgr.,Olomouc,32,M,Plný,+420 726 791 475
339,Daniel,Sedláček,daniel.sedlacek@datacorp.cz,Marketing,Marketingový specialista,2020-02-08,40500,3,VŠ Bc.,Liberec,29,M,Plný,+420 724 480 658
340,Veronika,Růžičková,veronika.ruzickova@datacorp.cz,Obchod,Account Manager,2020-04-20,63000,4,VŠ Mgr.,Olomouc,29,Ž,Plný,+420 702 687 163
341,Daniel,Malý,daniel.maly@datacorp.cz,Obchod,Sales Manager,2024-03-17,48500,3,SŠ,Zlín,29,M,Plný,+420 673 499 643
342,Marie,Křížová,marie.krizova@datacorp.cz,Obchod,Sales Manager,2020-04-02,92000,5,SŠ,Praha,35,Ž,Plný,+420 789 350 607
343,Lucie,Zemanová,lucie.zemanova@datacorp.cz,Obchod,Business Development,2021-03-31,84500,3,SŠ,Praha,23,Ž,DPP,+420 600 229 117
344,Marie,Vaňková,marie.vankova@datacorp.cz,Obchod,Obchodní zástupce,2022-08-05,55000,2,VŠ Bc.,Hradec Králové,32,Ž,Částečný,+420 684 329 560
345,Tomáš,Růžička,tomas.ruzicka@datacorp.cz,Obchod,Sales Manager,2021-05-18,67000,4,VŠ Mgr.,Plzeň,34,M,Plný,+420 638 761 829
346,Jakub,Fiala,jakub.fiala@datacorp.cz,Obchod,Obchodní zástupce,2019-11-08,87000,4,VŠ Mgr.,Ostrava,29,M,Částečný,+420 656 447 596
347,Marie,Jelínková,marie.jelinkova@datacorp.cz,Obchod,Sales Manager,2020-05-20,50500,3,VŠ Bc.,Praha,32,Ž,Částečný,+420 669 158 286
348,Jakub,Fiala,jakub.fiala@datacorp.cz,Obchod,Sales Manager,2020-11-17,58000,4,VŠ PhD.,Praha,30,M,Plný,+420 613 337 503
349,Lukáš,Jelínek,lukas.jelinek@datacorp.cz,Obchod,Account Manager,2020-05-12,54000,3,SŠ,Praha,28,M,Plný,+420 776 769 182
350,Dominik,Pokorný,dominik.pokorny@datacorp.cz,Obchod,Obchodní zástupce,2021-03-18,84500,2,VŠ PhD.,Zlín,26,M,Částečný,+420 733 195 152
351,Marie,Fialová,marie.fialova@datacorp.cz,Obchod,Obchodní zástupce,2023-10-07,41000,4,VŠ Bc.,Praha,26,Ž,Plný,+420 686 666 958
352,Kristýna,Fialová,kristyna.fialova@datacorp.cz,Obchod,Account Manager,2019-05-23,87000,4,SŠ,Brno,34,Ž,Plný,+420 617 147 623
353,Jana,Hájková,jana.hajkova@datacorp.cz,Obchod,Business Development,2023-10-27,40000,5,VŠ Bc.,Zlín,31,Ž,Plný,+420 743 172 856
354,Petra,Horáková,petra.horakova@datacorp.cz,Obchod,Obchodní zástupce,2024-10-30,41000,2,VŠ Bc.,Praha,37,Ž,Částečný,+420 671 471 316
355,Vojtěch,Kučera,vojtech.kucera@datacorp.cz,Obchod,Obchodní zástupce,2025-04-26,43500,3,SŠ,Zlín,26,M,Plný,+420 684 608 327
356,Monika,Křížová,monika.krizova@datacorp.cz,Obchod,Account Manager,2020-07-01,54000,4,SŠ,České Budějovice,26,Ž,Částečný,+420 759 491 686
357,Daniel,Růžička,daniel.ruzicka@datacorp.cz,Obchod,Business Development,2021-01-27,61000,3,VŠ Bc.,Praha,31,M,Plný,+420 731 381 838
358,Alena,Svobodová,alena.svobodova@datacorp.cz,Obchod,Business Development,2025-04-26,43000,3,SŠ,Olomouc,26,Ž,Plný,+420 648 401 430
359,Ondřej,Čech,ondrej.cech@datacorp.cz,Obchod,Obchodní zástupce,2020-02-25,75000,5,VŠ Bc.,Brno,29,M,DPP,+420 623 455 481
360,Matěj,Vaněk,matej.vanek@datacorp.cz,Obchod,Sales Manager,2023-01-12,57500,5,SŠ,Hradec Králové,25,M,Plný,+420 782 792 453
361,Daniel,Jelínek,daniel.jelinek@datacorp.cz,Obchod,Obchodní zástupce,2020-07-11,57500,3,VŠ Bc.,Praha,33,M,Plný,+420 633 432 401
362,David,Dvořák,david.dvorak@datacorp.cz,Obchod,Account Manager,2021-05-30,72000,3,VŠ Mgr.,Ostrava,26,M,Plný,+420 620 617 852
363,Lucie,Veselá,lucie.vesela@datacorp.cz,Obchod,Sales Manager,2020-04-23,69500,4,VŠ Mgr.,Olomouc,33,Ž,Plný,+420 694 375 382
364,Nikola,Čechová,nikola.cechova@datacorp.cz,Obchod,Sales Manager,2018-10-27,86000,4,VŠ Mgr.,Liberec,34,Ž,Plný,+420 700 386 341
365,Filip,Konečný,filip.konecny@datacorp.cz,Obchod,Account Manager,2023-07-08,66500,3,VŠ PhD.,Zlín,25,M,Plný,+420 608 566 825
366,Michal,Fiala,michal.fiala@datacorp.cz,Obchod,Business Development,2017-12-18,65500,4,VŠ Bc.,Brno,34,M,Plný,+420 604 170 870
367,Martin,Blažek,martin.blazek@datacorp.cz,Obchod,Obchodní zástupce,2022-03-21,58000,3,SŠ,Praha,27,M,Plný,+420 757 491 169
368,Martina,Benešová,martina.benesova@datacorp.cz,Obchod,Sales Manager,2020-05-12,72000,5,VŠ Mgr.,Olomouc,34,Ž,Plný,+420 690 698 571
369,Monika,Konečná,monika.konecna@datacorp.cz,Obchod,Sales Manager,2022-01-20,55500,3,SŠ,Ostrava,29,Ž,DPP,+420 640 736 370
370,Kristýna,Čermáková,kristyna.cermakova@datacorp.cz,Obchod,Business Development,2022-11-02,64500,4,VŠ PhD.,České Budějovice,34,Ž,Plný,+420 625 412 535
371,Karel,Kříž,karel.kriz@datacorp.cz,Obchod,Sales Manager,2017-10-28,80500,5,SŠ,Liberec,34,M,Plný,+420 767 992 567
372,Eva,Konečná,eva.konecna@datacorp.cz,Obchod,Sales Manager,2023-04-27,72500,4,SŠ,Pardubice,36,Ž,Plný,+420 750 712 155
373,Markéta,Veselá,marketa.vesela@datacorp.cz,Obchod,Obchodní zástupce,2023-05-17,64500,3,VŠ Bc.,Praha,26,Ž,Plný,+420 667 164 272
374,Karel,Růžička,karel.ruzicka@datacorp.cz,Obchod,Obchodní zástupce,2022-01-29,55500,4,SŠ,Pardubice,34,M,Plný,+420 635 468 330
375,Marek,Svoboda,marek.svoboda@datacorp.cz,Obchod,Sales Manager,2019-06-07,67000,5,SŠ,Olomouc,33,M,Plný,+420 796 845 221
377,Marek,Novotný,marek.novotny@datacorp.cz,Obchod,Account Manager,2021-02-05,60000,3,VŠ PhD.,Praha,25,M,Plný,+420 785 717 735
378,Monika,Benešová,monika.benesova@datacorp.cz,Obchod,Business Development,2020-10-29,62500,3,VŠ PhD.,Praha,31,Ž,Plný,+420 642 557 464
379,Dominik,Pokorný,dominik.pokorny@datacorp.cz,Obchod,Obchodní zástupce,2019-10-03,86500,4,VŠ Bc.,Pardubice,32,M,Plný,+420 780 918 997
380,Jakub,Malý,jakub.maly@datacorp.cz,Obchod,Sales Manager,2020-06-10,74000,4,SŠ,Praha,34,M,Plný,+420 688 997 579
381,Matěj,Růžička,matej.ruzicka@datacorp.cz,Obchod,Account Manager,2020-12-12,57500,4,VŠ Bc.,Plzeň,39,M,Plný,+420 754 945 112
382,Daniel,Konečný,daniel.konecny@datacorp.cz,Obchod,Business Development,2022-02-27,72500,5,VŠ Mgr.,České Budějovice,29,M,Plný,+420 679 915 595
383,Marek,Novotný,marek.novotny@datacorp.cz,Obchod,Business Development,2023-02-28,74500,4,SŠ,Praha,30,M,Částečný,+420 664 160 887
384,Michal,Navrátil,michal.navratil@datacorp.cz,Obchod,Obchodní zástupce,2021-07-21,68500,3,VŠ Mgr.,Plzeň,31,M,Částečný,+420 746 993 789
385,Pavel,Fiala,pavel.fiala@datacorp.cz,Obchod,Business Development,2021-01-07,82500,2,SŠ,Pardubice,28,M,Plný,+420 790 729 537
386,Pavel,Horák,pavel.horak@datacorp.cz,Obchod,Account Manager,2022-08-02,76000,3,VŠ PhD.,Praha,31,M,Plný,+420 607 355 891
387,Tomáš,Novotný,tomas.novotny@datacorp.cz,Obchod,Obchodní zástupce,2023-11-13,58500,4,VŠ Mgr.,Zlín,30,M,Plný,+420 704 369 302
388,Tomáš,Kopecký,tomas.kopecky@datacorp.cz,Obchod,Obchodní zástupce,2020-06-26,78500,3,SŠ,České Budějovice,30,M,Plný,+420 649 688 144
389,Marie,Zemanová,marie.zemanova@datacorp.cz,Obchod,Obchodní zástupce,2021-10-14,82000,3,VŠ Mgr.,Liberec,32,Ž,Plný,+420 654 914 635
390,Michal,Hájek,michal.hajek@datacorp.cz,Obchod,Obchodní zástupce,2021-12-02,61500,2,VŠ Bc.,Praha,31,M,Plný,+420 788 797 959
391,Monika,Pokorná,monika.pokorna@datacorp.cz,Obchod,Obchodní zástupce,2022-01-06,48500,3,SŠ,Praha,32,Ž,Plný,+420 675 612 224
392,Kateřina,Svobodová,katerina.svobodova@datacorp.cz,Obchod,Business Development,2020-01-15,85000,3,VŠ Mgr.,Hradec Králové,34,Ž,Plný,+420 661 366 411
393,Petra,Němcová,petra.nemcova@datacorp.cz,Obchod,Account Manager,2021-11-13,69500,3,SŠ,Praha,29,Ž,Plný,+420 710 217 858
394,Daniel,Kolář,daniel.kolar@datacorp.cz,Obchod,Account Manager,2020-12-26,61000,2,VŠ Bc.,Praha,30,M,Plný,+420 746 478 688
395,Martina,Veselá,martina.vesela@datacorp.cz,Obchod,Business Development,2021-04-14,53500,4,SŠ,Praha,32,Ž,Plný,+420 781 117 683
396,Nikola,Benešová,nikola.benesova@datacorp.cz,Obchod,Business Development,2022-12-25,64500,2,SŠ,Liberec,24,Ž,Plný,+420 742 317 458
397,Simona,Marková,simona.markova@datacorp.cz,Obchod,Business Development,2023-03-02,68500,2,VŠ Mgr.,České Budějovice,32,Ž,Plný,+420 621 114 421
398,Jan,Beneš,jan.benes@datacorp.cz,Obchod,Obchodní zástupce,2024-01-04,48500,2,SŠ,Praha,29,M,Plný,+420 758 470 874
399,Martin,Černý,martin.cerny@datacorp.cz,Obchod,Account Manager,2022-11-17,74500,3,VŠ Mgr.,Olomouc,30,M,Plný,+420 686 655 786
400,Markéta,Novotná,marketa.novotna@datacorp.cz,Obchod,Business Development,2021-05-11,77500,2,VŠ Mgr.,Olomouc,32,Ž,Plný,+420 798 595 707
401,Klára,Zemanová,klara.zemanova@datacorp.cz,Obchod,Sales Manager,2024-08-10,57000,3,SŠ,Praha,27,Ž,Plný,+420 673 268 126
402,Marek,Beneš,marek.benes@datacorp.cz,Obchod,Obchodní zástupce,2023-08-26,56000,3,VŠ PhD.,Praha,30,M,Plný,+420 647 101 525
403,Hana,Procházková,hana.prochazkova@datacorp.cz,Obchod,Sales Manager,2022-05-13,63000,3,SŠ,Praha,24,Ž,Plný,+420 654 188 244
404,Karel,Urban,karel.urban@datacorp.cz,Obchod,Sales Manager,2019-12-19,71500,4,VŠ Mgr.,Brno,29,M,Plný,+420 768 271 376
405,Alena,Kopecká,alena.kopecka@datacorp.cz,Obchod,Account Manager,2023-02-21,70000,4,VŠ Mgr.,Plzeň,31,Ž,Plný,+420 753 482 921
406,Martin,Konečný,martin.konecny@datacorp.cz,Obchod,Business Development,2023-01-27,61000,5,VŠ Mgr.,Ostrava,36,M,Plný,+420 783 398 111
408,Eva,Navrátilová,eva.navratilova@datacorp.cz,Obchod,Sales Manager,2023-07-28,52500,3,SŠ,Plzeň,31,Ž,Plný,+420 729 944 777
409,Daniel,Beneš,daniel.benes@datacorp.cz,Obchod,Obchodní zástupce,2023-10-27,54500,2,SŠ,Plzeň,29,M,Plný,+420 654 964 147
410,Eva,Čermáková,eva.cermakova@datacorp.cz,Obchod,Account Manager,2021-05-25,59000,3,SŠ,Praha,38,Ž,DPP,+420 738 926 273
411,Tereza,Kopecká,tereza.kopecka@datacorp.cz,Obchod,Account Manager,2023-08-29,27000,3,SŠ,Praha,31,Ž,Plný,+420 621 505 240
412,Matěj,Holub,matej.holub@datacorp.cz,Obchod,Account Manager,2018-09-19,82500,3,VŠ Mgr.,Pardubice,40,M,Plný,+420 737 241 504
413,Petra,Kopecká,petra.kopecka@datacorp.cz,Obchod,Account Manager,2021-01-07,77000,4,SŠ,České Budějovice,31,Ž,Plný,+420 754 997 396
414,Petra,Němcová,petra.nemcova@datacorp.cz,Obchod,Account Manager,2020-01-16,38000,3,VŠ Bc.,Hradec Králové,33,Ž,Plný,+420 770 444 701
415,Lucie,Růžičková,lucie.ruzickova@datacorp.cz,Obchod,Business Development,2022-06-14,56500,3,VŠ PhD.,Brno,31,Ž,Plný,+420 700 485 494
416,Lucie,Růžičková,lucie.ruzickova@datacorp.cz,Obchod,Business Development,2020-07-23,86000,5,VŠ PhD.,Brno,35,Ž,Plný,+420 718 411 233
417,Lucie,Sedláčková,lucie.sedlackova@datacorp.cz,Obchod,Obchodní zástupce,2021-07-30,47500,4,SŠ,Liberec,26,Ž,Plný,+420 632 384 462
418,Nikola,Kolářová,nikola.kolarova@datacorp.cz,Obchod,Obchodní zástupce,2023-09-22,59500,3,VŠ Mgr.,Liberec,39,Ž,Plný,+420 641 509 801
420,Radek,Růžička,radek.ruzicka@datacorp.cz,Obchod,Account Manager,2019-03-10,76000,3,VŠ PhD.,Hradec Králové,30,M,Plný,+420 701 708 345
421,Petr,Sedláček,petr.sedlacek@datacorp.cz,Obchod,Business Development,2020-02-19,69500,3,VŠ Mgr.,Praha,33,M,Plný,+420 697 487 521
422,Eva,Urbanová,eva.urbanova@datacorp.cz,Obchod,Sales Manager,2023-03-03,79000,5,VŠ PhD.,Praha,39,Ž,Plný,+420 663 415 223
423,Michal,Beneš,michal.benes@datacorp.cz,Obchod,Account Manager,2021-08-24,80000,3,VŠ PhD.,Ostrava,31,M,Plný,+420 711 782 610
424,Martina,Králová,martina.kralova@datacorp.cz,Obchod,Obchodní zástupce,2023-03-13,57000,4,VŠ Mgr.,Brno,24,Ž,Plný,+420 715 285 712
425,Filip,Holub,filip.holub@datacorp.cz,Obchod,Account Manager,2020-08-18,61000,3,SŠ,České Budějovice,31,M,Plný,+420 694 698 438
426,Markéta,Pokorná,marketa.pokorna@datacorp.cz,Obchod,Account Manager,2023-05-16,72500,3,VŠ Mgr.,Praha,31,Ž,Plný,+420 736 258 398
427,Dominik,Novotný,dominik.novotny@datacorp.cz,Obchod,Sales Manager,2021-08-22,58000,4,SŠ,Ostrava,22,M,Plný,+420 601 371 632
428,Tomáš,Jelínek,tomas.jelinek@datacorp.cz,Obchod,Obchodní zástupce,2022-06-12,64000,3,VŠ Mgr.,Praha,38,M,Plný,+420 789 718 667
429,Veronika,Němcová,veronika.nemcova@datacorp.cz,Obchod,Sales Manager,2022-02-09,60000,3,SŠ,Brno,29,Ž,Plný,+420 641 498 926
430,Barbora,Fialová,barbora.fialova@datacorp.cz,Obchod,Obchodní zástupce,2018-09-16,65500,4,VŠ Mgr.,Brno,31,Ž,Plný,+420 677 638 234
431,Josef,Zeman,josef.zeman@datacorp.cz,Obchod,Sales Manager,2021-04-04,80500,4,VŠ Mgr.,Zlín,27,M,Plný,+420 798 352 525
432,Martina,Navrátilová,martina.navratilova@datacorp.cz,Obchod,Sales Manager,2023-06-13,59000,4,VŠ Mgr.,Liberec,23,Ž,Plný,+420 657 895 890
433,Karel,Doležal,karel.dolezal@datacorp.cz,Obchod,Obchodní zástupce,2021-11-24,31500,4,VŠ Mgr.,Brno,38,M,Částečný,+420 774 391 158
434,Matěj,Černý,matej.cerny@datacorp.cz,Obchod,Sales Manager,2022-09-22,60500,4,VŠ Bc.,Liberec,27,M,Plný,+420 775 271 407
435,Hana,Růžičková,hana.ruzickova@datacorp.cz,Obchod,Account Manager,2023-01-03,60000,3,VŠ Mgr.,Liberec,27,Ž,Plný,+420 756 427 889
436,Pavel,Fiala,pavel.fiala@datacorp.cz,Obchod,Obchodní zástupce,2024-05-25,57500,4,VŠ Mgr.,Praha,26,M,Plný,+420 719 820 690
437,Vojtěch,Veselý,vojtech.vesely@datacorp.cz,Obchod,Sales Manager,2024-04-14,46000,3,VŠ PhD.,Praha,22,M,Plný,+420 734 743 300
438,Lucie,Novotná,lucie.novotna@datacorp.cz,Obchod,Account Manager,2024-09-06,60500,4,SŠ,Liberec,23,Ž,Plný,+420 724 828 163
439,Hana,Konečná,hana.konecna@datacorp.cz,Obchod,Account Manager,2025-02-02,36000,3,VŠ Bc.,Pardubice,26,Ž,Částečný,+420 753 301 685
440,Petra,Horáková,petra.horakova@datacorp.cz,Obchod,Account Manager,2023-06-27,77500,3,SŠ,Hradec Králové,29,Ž,Plný,+420 697 419 695
441,Veronika,Holubová,veronika.holubova@datacorp.cz,Obchod,Obchodní zástupce,2020-03-26,62500,4,VŠ Mgr.,Liberec,34,Ž,Plný,+420 633 688 495
442,Marek,Kolář,marek.kolar@datacorp.cz,Obchod,Business Development,2019-01-21,70000,3,SŠ,Praha,32,M,Plný,+420 771 555 806
443,Michal,Čech,michal.cech@datacorp.cz,Obchod,Account Manager,2022-09-21,66000,5,VŠ Mgr.,Hradec Králové,22,M,Plný,+420 686 757 632
444,Anna,Nováková,anna.novakova@datacorp.cz,Obchod,Business Development,2023-04-25,72500,3,VŠ Mgr.,Praha,31,Ž,Částečný,+420 790 786 215
445,Tereza,Kučerová,tereza.kucerova@datacorp.cz,Obchod,Account Manager,2021-08-01,86000,4,VŠ PhD.,Liberec,25,Ž,Plný,+420 796 903 479
446,Josef,Černý,josef.cerny@datacorp.cz,Obchod,Sales Manager,2020-12-15,52000,4,VŠ Mgr.,Praha,29,M,Plný,+420 781 371 490
447,Tomáš,Němec,tomas.nemec@datacorp.cz,Obchod,Sales Manager,2018-07-10,65500,5,SŠ,Praha,39,M,Plný,+420 690 637 985
448,Marie,Benešová,marie.benesova@datacorp.cz,Obchod,Account Manager,2021-10-10,58000,4,VŠ Mgr.,Praha,22,Ž,Částečný,+420 616 472 566
449,Klára,Urbanová,klara.urbanova@datacorp.cz,Obchod,Business Development,2022-07-08,71500,1,VŠ Mgr.,Praha,31,Ž,Plný,+420 711 910 679
450,Karel,Konečný,karel.konecny@datacorp.cz,Obchod,Business Development,2023-03-15,38000,2,SŠ,Praha,31,M,Plný,+420 715 558 717
451,Alena,Jelínková,alena.jelinkova@datacorp.cz,Obchod,Sales Manager,2022-01-14,62000,3,SŠ,Zlín,28,Ž,Plný,+420 610 726 660
452,Anna,Králová,anna.kralova@datacorp.cz,Obchod,Sales Manager,2023-03-05,39500,4,SŠ,Zlín,30,Ž,Plný,+420 786 257 693
453,Jakub,Pospíšil,jakub.pospisil@datacorp.cz,Obchod,Business Development,2021-12-02,48500,3,SŠ,Praha,31,M,Plný,+420 712 770 936
454,Petra,Kopecká,petra.kopecka@datacorp.cz,Obchod,Business Development,2022-09-08,72000,2,VŠ Mgr.,Ostrava,22,Ž,Plný,+420 620 156 418
455,Jana,Fialová,jana.fialova@datacorp.cz,Obchod,Sales Manager,2020-08-21,69500,3,VŠ PhD.,Liberec,28,Ž,Plný,+420 729 551 429
456,Jakub,Černý,jakub.cerny@datacorp.cz,Obchod,Business Development,2023-09-26,68000,3,VŠ Mgr.,Praha,24,M,Plný,+420 720 103 115
457,Adam,Král,adam.kral@datacorp.cz,Obchod,Sales Manager,2021-10-15,58000,3,VŠ Mgr.,České Budějovice,30,M,Částečný,+420 706 382 615
458,Jakub,Navrátil,jakub.navratil@datacorp.cz,Obchod,Sales Manager,2019-09-22,72000,5,VŠ Mgr.,České Budějovice,30,M,Plný,+420 798 331 724
459,Lucie,Pokorná,lucie.pokorna@datacorp.cz,Obchod,Business Development,2023-01-26,81500,3,SŠ,Ostrava,29,Ž,Plný,+420 628 966 785
460,Nikola,Doležalová,nikola.dolezalova@datacorp.cz,Obchod,Business Development,2021-12-03,81000,3,SŠ,Praha,32,Ž,Plný,+420 685 532 819
461,Martina,Svobodová,martina.svobodova@datacorp.cz,Obchod,Obchodní zástupce,2023-05-22,68000,3,VŠ Mgr.,České Budějovice,32,Ž,Plný,+420 742 754 265
462,Markéta,Králová,marketa.kralova@datacorp.cz,Obchod,Business Development,2020-06-22,68000,3,SŠ,Olomouc,31,Ž,Plný,+420 683 281 594
463,Tomáš,Dvořák,tomas.dvorak@datacorp.cz,Obchod,Account Manager,2021-06-12,67500,3,VŠ Mgr.,Brno,31,M,Plný,+420 684 567 274
464,Lukáš,Doležal,lukas.dolezal@datacorp.cz,Obchod,Business Development,2021-01-28,55000,5,VŠ Bc.,Pardubice,30,M,Částečný,+420 628 541 526
465,Karel,Doležal,karel.dolezal@datacorp.cz,Obchod,Business Development,2018-12-29,82000,3,VŠ Mgr.,Plzeň,33,M,DPP,+420 746 394 372
466,Martin,Hájek,martin.hajek@datacorp.cz,Obchod,Sales Manager,2024-07-31,51000,2,VŠ Mgr.,Brno,34,M,Plný,+420 708 876 454
467,Marek,Štěpánek,marek.stepanek@datacorp.cz,Obchod,Sales Manager,2023-08-22,75000,2,SŠ,České Budějovice,37,M,Plný,+420 745 247 111
468,Jan,Štěpánek,jan.stepanek@datacorp.cz,Obchod,Account Manager,2021-03-24,66000,4,SŠ,Liberec,26,M,Plný,+420 626 456 586
469,Jan,Svoboda,jan.svoboda@datacorp.cz,Obchod,Account Manager,2019-05-19,63500,4,VŠ Mgr.,Plzeň,36,M,Plný,+420 629 327 929
470,Anna,Pospíšilová,anna.pospisilova@datacorp.cz,Obchod,Account Manager,2022-05-05,53000,4,SŠ,Olomouc,24,Ž,Plný,+420 653 846 312
471,Kateřina,Čermáková,katerina.cermakova@datacorp.cz,Obchod,Obchodní zástupce,2019-10-08,72500,5,SŠ,Praha,36,Ž,Plný,+420 733 528 921
472,Adam,Navrátil,adam.navratil@datacorp.cz,Obchod,Account Manager,2021-04-05,61500,5,VŠ PhD.,Hradec Králové,29,M,Plný,+420 606 169 863
473,Tomáš,Růžička,tomas.ruzicka@datacorp.cz,Obchod,Business Development,2020-05-23,82000,4,VŠ Mgr.,Ostrava,29,M,Plný,+420 799 632 637
474,Adam,Navrátil,adam.navratil@datacorp.cz,Obchod,Business Development,2022-02-04,72500,2,SŠ,České Budějovice,36,M,Plný,+420 654 314 149
475,Klára,Kučerová,klara.kucerova@datacorp.cz,Obchod,Obchodní zástupce,2021-01-09,53000,2,VŠ Mgr.,Praha,33,Ž,Plný,+420 686 378 380
476,Marie,Čermáková,marie.cermakova@datacorp.cz,Obchod,Sales Manager,2020-11-09,73000,5,SŠ,Plzeň,28,Ž,Plný,+420 670 780 303
477,Dominik,Němec,dominik.nemec@datacorp.cz,Obchod,Obchodní zástupce,2021-03-28,69000,4,SŠ,Zlín,27,M,Plný,+420 608 418 984
478,Filip,Urban,filip.urban@datacorp.cz,Obchod,Business Development,2021-12-30,56000,4,VŠ Mgr.,Praha,32,M,Plný,+420 720 110 498
479,Lukáš,Jelínek,lukas.jelinek@datacorp.cz,Obchod,Obchodní zástupce,2019-06-28,74500,4,VŠ Mgr.,Praha,35,M,Plný,+420 631 836 101
480,Pavel,Růžička,pavel.ruzicka@datacorp.cz,Obchod,Account Manager,2020-09-02,67500,5,VŠ Mgr.,Plzeň,25,M,Plný,+420 749 961 938
481,Martin,Kučera,martin.kucera@datacorp.cz,Obchod,Obchodní zástupce,2021-03-15,71000,4,SŠ,Brno,32,M,Plný,+420 611 229 816
482,Nikola,Fialová,nikola.fialova@datacorp.cz,Obchod,Obchodní zástupce,2025-04-26,38500,3,SŠ,Praha,26,Ž,Plný,+420 619 505 573
483,Vojtěch,Urban,vojtech.urban@datacorp.cz,Obchod,Obchodní zástupce,2021-12-05,57500,3,VŠ Bc.,České Budějovice,33,M,Plný,+420 776 663 470
484,Adam,Pokorný,adam.pokorny@datacorp.cz,Obchod,Business Development,2021-05-24,77500,4,VŠ Bc.,Zlín,39,M,Plný,+420 645 121 597
485,Kateřina,Kolářová,katerina.kolarova@datacorp.cz,Obchod,Sales Manager,2020-04-21,69500,4,VŠ Mgr.,Pardubice,32,Ž,Plný,+420 757 508 191
486,Petr,Růžička,petr.ruzicka@datacorp.cz,Obchod,Sales Manager,2019-03-04,66500,4,VŠ PhD.,Plzeň,37,M,Plný,+420 657 324 293
487,Ondřej,Svoboda,ondrej.svoboda@datacorp.cz,Obchod,Account Manager,2020-10-20,66500,2,SŠ,Ostrava,33,M,Plný,+420 768 853 412
488,Filip,Urban,filip.urban@datacorp.cz,Obchod,Sales Manager,2021-06-30,59500,3,VŠ Bc.,Plzeň,35,M,Plný,+420 686 639 136
489,Veronika,Svobodová,veronika.svobodova@datacorp.cz,Obchod,Business Development,2024-11-16,48500,2,VŠ Bc.,Brno,29,Ž,Plný,+420 670 306 695
490,Dominik,Pokorný,dominik.pokorny@datacorp.cz,Obchod,Account Manager,2023-01-18,65500,2,SŠ,Praha,26,M,Částečný,+420 751 322 654
491,Hana,Vaňková,hana.vankova@datacorp.cz,Obchod,Obchodní zástupce,2022-01-21,57500,4,SŠ,Praha,31,Ž,DPP,+420 625 637 709
492,Pavel,Urban,pavel.urban@datacorp.cz,Obchod,Account Manager,2019-08-04,54500,5,VŠ Bc.,Zlín,33,M,Plný,+420 613 365 617
493,Michal,Jelínek,michal.jelinek@datacorp.cz,Obchod,Account Manager,2020-04-20,51000,3,SŠ,Praha,34,M,Plný,+420 682 551 527
494,Ondřej,Novotný,ondrej.novotny@datacorp.cz,Obchod,Sales Manager,2022-06-15,66500,3,VŠ Mgr.,Ostrava,28,M,Plný,+420 720 142 507
495,Markéta,Holubová,marketa.holubova@datacorp.cz,Obchod,Sales Manager,2021-11-21,66000,5,VŠ Bc.,Zlín,36,Ž,Plný,+420 613 349 380
496,Martin,Zeman,martin.zeman@datacorp.cz,Obchod,Obchodní zástupce,2022-04-17,60000,4,VŠ Mgr.,Brno,27,M,Plný,+420 794 478 235
497,Eva,Jelínková,eva.jelinkova@datacorp.cz,Obchod,Sales Manager,2021-10-14,46000,4,SŠ,Liberec,26,Ž,Plný,+420 756 340 660
498,Klára,Doležalová,klara.dolezalova@datacorp.cz,Obchod,Obchodní zástupce,2023-01-13,56000,4,SŠ,Brno,27,Ž,Plný,+420 792 282 735
499,Radek,Procházka,radek.prochazka@datacorp.cz,Obchod,Business Development,2024-06-15,73500,3,SŠ,Olomouc,29,M,Plný,+420 719 902 416
500,Marek,Čech,marek.cech@datacorp.cz,Obchod,Sales Manager,2025-04-26,62000,3,VŠ Mgr.,Zlín,29,M,Plný,+420 715 446 433
501,Adam,Hájek,adam.hajek@datacorp.cz,Obchod,Sales Manager,2021-04-24,58000,4,VŠ Bc.,Praha,27,M,Plný,+420 620 902 326
